"rt","trial_type","trial_index","time_elapsed","set_size","locations","colours","correct","key_press","target_different"
"17981","survey-text","0","17983","","","","","",""
"","fullscreen","1","20077","","","","","",""
"3783","instructions","2","23860","","","","","",""
"","html-keyboard-response","3","24767","","","","","",""
"","visual-array-stimuli","4","25081","8","183,140,160,235,151,49,80,153,20,141,174,29,154,141,88,58","purple,black,green,yellow,green,purple,red,purple","","",""
"","html-keyboard-response","5","25988","","","","","",""
"85","visual-array-response","6","26075","","","","true","83","false"
"","html-keyboard-response","7","27085","","","","","",""
"","html-keyboard-response","8","28001","","","","","",""
"","visual-array-stimuli","9","28314","6","174,29,87,165,172,94,82,198,211,114,114,48","yellow,purple,green,purple,green,purple","","",""
"","html-keyboard-response","10","29219","","","","","",""
"90","visual-array-response","11","29311","","","","true","83","false"
"","html-keyboard-response","12","30313","","","","","",""
"","html-keyboard-response","13","31220","","","","","",""
"","visual-array-stimuli","14","31523","4","180,150,139,104,216,62,84,199","black,yellow,white,black","","",""
"","html-keyboard-response","15","32436","","","","","",""
"46","visual-array-response","16","32484","","","","false","83","true"
"","html-keyboard-response","17","33500","","","","","",""
"","html-keyboard-response","18","34408","","","","","",""
"","visual-array-stimuli","19","34725","8","156,136,222,70,130,130,111,210,178,62,205,210,211,116,96,86","purple,red,purple,yellow,black,blue,red,black","","",""
"","html-keyboard-response","20","35638","","","","","",""
"5","visual-array-response","21","35646","","","","true","83","false"
"","html-keyboard-response","22","36662","","","","","",""
"","html-keyboard-response","23","37571","","","","","",""
"","visual-array-stimuli","24","37888","6","114,48,174,29,83,198,132,103,38,68,194,218","yellow,red,green,green,green,green","","",""
"","html-keyboard-response","25","38799","","","","","",""
"149","visual-array-response","26","38950","","","","true","83","false"
"","html-keyboard-response","27","39957","","","","","",""
"","html-keyboard-response","28","40864","","","","","",""
"","visual-array-stimuli","29","41182","6","62,216,163,25,32,78,91,169,179,154,209,105","purple,purple,green,blue,black,purple","","",""
"","html-keyboard-response","30","42097","","","","","",""
"45","visual-array-response","31","42145","","","","false","83","true"
"","html-keyboard-response","32","43145","","","","","",""
"","html-keyboard-response","33","44057","","","","","",""
"","visual-array-stimuli","34","44372","4","62,81,148,49,193,39,134,75","black,white,blue,red","","",""
"","html-keyboard-response","35","45280","","","","","",""
"101","visual-array-response","36","45382","","","","true","83","false"
"","html-keyboard-response","37","46388","","","","","",""
"","html-keyboard-response","38","47291","","","","","",""
"","visual-array-stimuli","39","47608","8","233,167,71,71,116,153,127,103,128,75,26,167,184,34,149,238","yellow,black,red,purple,white,green,yellow,purple","","",""
"","html-keyboard-response","40","48525","","","","","",""
"1","visual-array-response","41","48530","","","","false","83","true"
"","html-keyboard-response","42","49536","","","","","",""
"","html-keyboard-response","43","50453","","","","","",""
"","visual-array-stimuli","44","50769","4","238,114,22,107,197,216,114,211","red,red,black,yellow","","",""
"","html-keyboard-response","45","51682","","","","","",""
"81","visual-array-response","46","51767","","","","false","83","true"
"","html-keyboard-response","47","52782","","","","","",""
"","html-keyboard-response","48","53688","","","","","",""
"","visual-array-stimuli","49","54001","8","94,87,180,109,47,127,205,163,88,231,21,145,171,28,163,234","black,purple,green,purple,yellow,green,white,green","","",""
"","html-keyboard-response","50","54921","","","","","",""
"188","visual-array-response","51","55113","","","","false","83","true"
"","html-keyboard-response","52","56124","","","","","",""
"","html-keyboard-response","53","57039","","","","","",""
"","visual-array-stimuli","54","57356","6","51,102,75,127,144,183,239,126,204,94,103,134","black,red,blue,green,red,yellow","","",""
"","html-keyboard-response","55","58262","","","","","",""
"6","visual-array-response","56","58271","","","","false","83","true"
"","html-keyboard-response","57","59282","","","","","",""
"","html-keyboard-response","58","60196","","","","","",""
"","visual-array-stimuli","59","60512","4","117,76,120,47,212,120,21,149","white,green,blue,red","","",""
"","html-keyboard-response","60","61431","","","","","",""
"133","visual-array-response","61","61565","","","","true","83","false"
"","html-keyboard-response","62","62580","","","","","",""
"","fullscreen","63","63588","","","","","",""
"","html-keyboard-response","64","63662","","","","","",""
