"rt","trial_type","trial_index","time_elapsed","set_size","locations","colours","correct","key_press","target_different"
"2407","survey-text","0","2409","","","","","",""
"","fullscreen","1","4616","","","","","",""
"2223","instructions","2","6839","","","","","",""
"","html-keyboard-response","3","7752","","","","","",""
"","visual-array-stimuli","4","8066","8","75,34,172,201,81,155,118,47,80,196,110,238,58,172,26,167","black,yellow,blue,purple,purple,red,purple,red","","",""
"","html-keyboard-response","5","8979","","","","","",""
"36","visual-array-response","6","9018","","","","true","83","false"
"","html-keyboard-response","7","10032","","","","","",""
"","html-keyboard-response","8","10953","","","","","",""
"","visual-array-stimuli","9","11266","8","168,90,179,154,58,87,142,154,105,117,223,71,96,234,87,201","black,black,red,purple,yellow,yellow,purple,black","","",""
"","html-keyboard-response","10","12176","","","","","",""
"102","visual-array-response","11","12283","","","","false","83","true"
"","html-keyboard-response","12","13293","","","","","",""
"","html-keyboard-response","13","14206","","","","","",""
"","visual-array-stimuli","14","14520","4","130,130,91,56,53,209,228,81","purple,green,white,yellow","","",""
"","html-keyboard-response","15","15436","","","","","",""
"88","visual-array-response","16","15526","","","","true","75","true"
"","html-keyboard-response","17","16541","","","","","",""
"","html-keyboard-response","18","17442","","","","","",""
"","visual-array-stimuli","19","17754","4","36,71,32,181,87,165,47,140","red,red,red,purple","","",""
"","html-keyboard-response","20","18663","","","","","",""
"161","visual-array-response","21","18825","","","","false","83","true"
"","html-keyboard-response","22","19839","","","","","",""
"","html-keyboard-response","23","20744","","","","","",""
"","visual-array-stimuli","24","21046","4","188,189,97,206,162,235,110,181","black,purple,purple,green","","",""
"","html-keyboard-response","25","21962","","","","","",""
"89","visual-array-response","26","22052","","","","true","83","false"
"","html-keyboard-response","27","23065","","","","","",""
"","html-keyboard-response","28","23979","","","","","",""
"","visual-array-stimuli","29","24293","6","170,57,158,177,131,156,64,181,78,64,133,239","red,yellow,blue,green,white,red","","",""
"","html-keyboard-response","30","25195","","","","","",""
"52","visual-array-response","31","25249","","","","false","75","false"
"","html-keyboard-response","32","26266","","","","","",""
"","html-keyboard-response","33","27187","","","","","",""
"","visual-array-stimuli","34","27499","8","81,62,209,53,24,99,175,98,218,194,116,211,210,111,156,236","red,black,black,blue,white,green,red,green","","",""
"","html-keyboard-response","35","28415","","","","","",""
"64","visual-array-response","36","28484","","","","false","83","true"
"","html-keyboard-response","37","29496","","","","","",""
"","html-keyboard-response","38","30420","","","","","",""
"","visual-array-stimuli","39","30735","4","77,112,205,95,182,113,164,205","blue,white,purple,green","","",""
"","html-keyboard-response","40","31643","","","","","",""
"144","visual-array-response","41","31788","","","","true","83","false"
"","html-keyboard-response","42","32810","","","","","",""
"","html-keyboard-response","43","33723","","","","","",""
"","visual-array-stimuli","44","34040","6","49,108,195,180,119,47,156,124,75,127,228,80","purple,purple,red,white,purple,white","","",""
"","html-keyboard-response","45","34953","","","","","",""
"22","visual-array-response","46","34977","","","","false","83","true"
"","html-keyboard-response","47","35982","","","","","",""
"","html-keyboard-response","48","36887","","","","","",""
"","visual-array-stimuli","49","37192","6","71,188,25,165,213,130,27,90,186,35,76,33","yellow,red,blue,white,purple,red","","",""
"","html-keyboard-response","50","38094","","","","","",""
"161","visual-array-response","51","38259","","","","false","83","true"
"","html-keyboard-response","52","39261","","","","","",""
"","html-keyboard-response","53","40162","","","","","",""
"","visual-array-stimuli","54","40482","8","205,164,54,95,172,28,147,109,103,136,237,154,54,210,128,156","black,red,yellow,red,purple,green,black,black","","",""
"","html-keyboard-response","55","41395","","","","","",""
"26","visual-array-response","56","41424","","","","true","83","false"
"","html-keyboard-response","57","42433","","","","","",""
"","html-keyboard-response","58","43346","","","","","",""
"","visual-array-stimuli","59","43661","6","237,105,97,174,135,239,188,189,70,188,212,130","black,red,purple,black,white,red","","",""
"","html-keyboard-response","60","44573","","","","","",""
"56","visual-array-response","61","44631","","","","false","75","false"
"","html-keyboard-response","62","45641","","","","","",""
"","fullscreen","63","46648","","","","","",""
"","html-keyboard-response","64","46756","","","","","",""
