"rt","trial_type","trial_index","time_elapsed","set_size","locations","colours","correct","key_press","target_different"
"4146","survey-text","0","4148","","","","","",""
"","fullscreen","1","5875","","","","","",""
"1326","instructions","2","7201","","","","","",""
"","html-keyboard-response","3","8119","","","","","",""
"","visual-array-stimuli","4","8434","8","154,22,235,97,180,109,52,159,207,100,153,143,105,237,126,75","yellow,green,red,white,green,yellow,green,purple","","",""
"","html-keyboard-response","5","9347","","","","","",""
"45","visual-array-response","6","9394","","","","true","83","false"
"","html-keyboard-response","7","10404","","","","","",""
"","html-keyboard-response","8","11317","","","","","",""
"","visual-array-stimuli","9","11632","8","62,82,27,90,197,177,112,21,144,211,130,130,136,184,183,140","purple,blue,white,green,green,black,blue,black","","",""
"","html-keyboard-response","10","12553","","","","","",""
"8","visual-array-response","11","12564","","","","true","83","false"
"","html-keyboard-response","12","13578","","","","","",""
"","html-keyboard-response","13","14486","","","","","",""
"","visual-array-stimuli","14","14799","6","164,87,166,204,158,236,127,184,139,20,51,102","purple,blue,yellow,white,black,black","","",""
"","html-keyboard-response","15","15714","","","","","",""
"64","visual-array-response","16","15780","","","","true","83","false"
"","html-keyboard-response","17","16804","","","","","",""
"","html-keyboard-response","18","17720","","","","","",""
"","visual-array-stimuli","19","18032","4","157,51,102,208,203,211,135,156","purple,blue,yellow,blue","","",""
"","html-keyboard-response","20","18932","","","","","",""
"78","visual-array-response","21","19011","","","","true","83","false"
"","html-keyboard-response","22","20018","","","","","",""
"","html-keyboard-response","23","20928","","","","","",""
"","visual-array-stimuli","24","21243","4","155,140,121,212,75,134,240,130","yellow,yellow,red,blue","","",""
"","html-keyboard-response","25","22157","","","","","",""
"104","visual-array-response","26","22262","","","","true","83","false"
"","html-keyboard-response","27","23271","","","","","",""
"","html-keyboard-response","28","24171","","","","","",""
"","visual-array-stimuli","29","24485","6","199,84,211,147,210,54,42,63,112,211,125,75","green,red,black,black,green,black","","",""
"","html-keyboard-response","30","25402","","","","","",""
"68","visual-array-response","31","25472","","","","true","83","false"
"","html-keyboard-response","32","26472","","","","","",""
"","html-keyboard-response","33","27388","","","","","",""
"","visual-array-stimuli","34","27700","8","105,179,87,58,58,172,43,62,123,156,90,91,178,104,216,197","yellow,red,green,purple,white,black,green,white","","",""
"","html-keyboard-response","35","28615","","","","","",""
"104","visual-array-response","36","28722","","","","false","83","true"
"","html-keyboard-response","37","29733","","","","","",""
"","html-keyboard-response","38","30636","","","","","",""
"","visual-array-stimuli","39","30947","4","120,155,193,76,51,155,136,47","red,green,yellow,white","","",""
"","html-keyboard-response","40","31863","","","","","",""
"143","visual-array-response","41","32008","","","","false","83","true"
"","html-keyboard-response","42","33016","","","","","",""
"","html-keyboard-response","43","33926","","","","","",""
"","visual-array-stimuli","44","34242","4","49,110,106,80,52,207,153,143","purple,red,red,yellow","","",""
"","html-keyboard-response","45","35160","","","","","",""
"95","visual-array-response","46","35256","","","","false","83","true"
"","html-keyboard-response","47","36266","","","","","",""
"","html-keyboard-response","48","37177","","","","","",""
"","visual-array-stimuli","49","37495","8","179,228,150,148,209,152,183,140,89,57,50,107,124,103,189,37","blue,black,red,purple,purple,green,red,purple","","",""
"","html-keyboard-response","50","38408","","","","","",""
"26","visual-array-response","51","38437","","","","false","83","true"
"","html-keyboard-response","52","39454","","","","","",""
"","html-keyboard-response","53","40367","","","","","",""
"","visual-array-stimuli","54","40681","6","38,68,211,144,20,141,197,82,59,85,177,197","red,blue,green,green,purple,green","","",""
"","html-keyboard-response","55","41591","","","","","",""
"133","visual-array-response","56","41727","","","","false","83","true"
"","html-keyboard-response","57","42736","","","","","",""
"","html-keyboard-response","58","43654","","","","","",""
"","visual-array-stimuli","59","43968","6","76,119,123,75,206,162,162,53,206,98,183,140","black,black,blue,yellow,white,red","","",""
"","html-keyboard-response","60","44878","","","","","",""
"15","visual-array-response","61","44894","","","","false","83","true"
"","html-keyboard-response","62","45913","","","","","",""
"","fullscreen","63","46928","","","","","",""
"","html-keyboard-response","64","47038","","","","","",""
